hidden_layer_sizes	activation	solver	alpha	learning_rate	learning_rate_init	early_stopping	accuracy
256x3	tanh	adam	100.0	invscaling	0.01	True	0.9472
256x3	tanh	lbfgs	100.0	invscaling	0.01	True	0.81459
256x3	tanh	sgd	100.0	invscaling	0.001	True	0.63023
256x3	tanh	adam	100.0	invscaling	0.001	True	0.88272
256x3	tanh	lbfgs	100.0	invscaling	0.001	True	0.87822
256x3	tanh	sgd	100.0	invscaling	0.0001	True	0.54392
256x3	tanh	adam	100.0	invscaling	0.0001	True	0.7759
256x3	tanh	lbfgs	100.0	invscaling	0.0001	True	0.73858
321x1	tanh	sgd	100.0	adaptive	0.1	True	0.94715
321x1	tanh	adam	100.0	adaptive	0.1	True	0.93356
321x1	tanh	lbfgs	100.0	adaptive	0.1	True	0.96554
321x1	tanh	sgd	100.0	adaptive	0.01	True	0.94487
321x1	tanh	adam	100.0	adaptive	0.01	True	0.94709
321x1	tanh	lbfgs	100.0	adaptive	0.01	True	0.96554
321x1	tanh	sgd	100.0	adaptive	0.001	True	0.89223
321x1	tanh	adam	100.0	adaptive	0.001	True	0.89678
321x1	tanh	lbfgs	100.0	adaptive	0.001	True	0.96554
321x1	tanh	sgd	100.0	adaptive	0.0001	True	0.74318
321x1	tanh	adam	100.0	adaptive	0.0001	True	0.7731
321x1	tanh	lbfgs	100.0	adaptive	0.0001	True	0.96554
321x1	tanh	sgd	100.0	invscaling	0.1	True	0.95185
321x1	tanh	adam	100.0	invscaling	0.1	True	0.92178
321x1	tanh	lbfgs	100.0	invscaling	0.1	True	0.96554
321x1	tanh	sgd	100.0	invscaling	0.01	True	0.90132
321x1	tanh	adam	100.0	invscaling	0.01	True	0.94715
321x1	tanh	lbfgs	100.0	invscaling	0.01	True	0.96554
321x1	tanh	sgd	100.0	invscaling	0.001	True	0.60069
321x1	tanh	adam	100.0	invscaling	0.001	True	0.92204
321x1	tanh	lbfgs	100.0	invscaling	0.001	True	0.96554
321x1	tanh	sgd	100.0	invscaling	0.0001	True	0.55729
321x1	tanh	adam	100.0	invscaling	0.0001	True	0.80951
321x1	tanh	lbfgs	100.0	invscaling	0.0001	True	0.96554
321x2	tanh	sgd	100.0	adaptive	0.1	True	0.95862
321x2	tanh	adam	100.0	adaptive	0.1	True	0.92881
321x2	tanh	lbfgs	100.0	adaptive	0.1	True	0.96321
321x2	tanh	sgd	100.0	adaptive	0.01	True	0.93811
321x2	tanh	adam	100.0	adaptive	0.01	True	0.93795
321x2	tanh	lbfgs	100.0	adaptive	0.01	True	0.96321
321x2	tanh	sgd	100.0	adaptive	0.001	True	0.9334
321x2	tanh	adam	100.0	adaptive	0.001	True	0.92875
321x2	tanh	lbfgs	100.0	adaptive	0.001	True	0.96321
321x2	tanh	sgd	100.0	adaptive	0.0001	True	0.83277
321x2	tanh	adam	100.0	adaptive	0.0001	True	0.80248
321x2	tanh	lbfgs	100.0	adaptive	0.0001	True	0.96321
321x2	tanh	sgd	100.0	invscaling	0.1	True	0.94027
321x2	tanh	adam	100.0	invscaling	0.1	True	0.92188
321x2	tanh	lbfgs	100.0	invscaling	0.1	True	0.96321
321x2	tanh	sgd	100.0	invscaling	0.01	True	0.91527
321x2	tanh	adam	100.0	invscaling	0.01	True	0.95174
321x2	tanh	lbfgs	100.0	invscaling	0.01	True	0.96321
321x2	tanh	sgd	100.0	invscaling	0.001	True	0.68129
321x2	tanh	adam	100.0	invscaling	0.001	True	0.91295
321x2	tanh	lbfgs	100.0	invscaling	0.001	True	0.96321
321x2	tanh	sgd	100.0	invscaling	0.0001	True	0.47363
321x2	tanh	adam	100.0	invscaling	0.0001	True	0.83938
321x2	tanh	lbfgs	100.0	invscaling	0.0001	True	0.96321
321x3	tanh	sgd	100.0	adaptive	0.1	True	0.94255
321x3	tanh	adam	100.0	adaptive	0.1	True	0.89033
321x3	tanh	lbfgs	100.0	adaptive	0.1	True	0.91543
321x3	tanh	sgd	100.0	adaptive	0.01	True	0.93811
321x3	tanh	adam	100.0	adaptive	0.01	True	0.9334
321x3	tanh	lbfgs	100.0	adaptive	0.01	True	0.7407
321x3	tanh	sgd	100.0	adaptive	0.001	True	0.9241
321x3	tanh	adam	100.0	adaptive	0.001	True	0.91971
321x3	tanh	lbfgs	100.0	adaptive	0.001	True	0.87368
321x3	tanh	sgd	100.0	adaptive	0.0001	True	0.86485
321x3	tanh	adam	100.0	adaptive	0.0001	True	0.84419
321x3	tanh	lbfgs	100.0	adaptive	0.0001	True	0.87368
321x3	tanh	sgd	100.0	invscaling	0.1	True	0.94725
321x3	tanh	adam	100.0	invscaling	0.1	True	0.91052
321x3	tanh	lbfgs	100.0	invscaling	0.1	True	0.81216
321x3	tanh	sgd	100.0	invscaling	0.01	True	0.91987
321x3	tanh	adam	100.0	invscaling	0.01	True	0.938
321x3	tanh	lbfgs	100.0	invscaling	0.01	True	0.86459
321x3	tanh	sgd	100.0	invscaling	0.001	True	0.68821
321x3	tanh	adam	100.0	invscaling	0.001	True	0.91279
321x3	tanh	lbfgs	100.0	invscaling	0.001	True	0.80011
321x3	tanh	sgd	100.0	invscaling	0.0001	True	0.45005
321x3	tanh	adam	100.0	invscaling	0.0001	True	0.83932
321x3	tanh	lbfgs	100.0	invscaling	0.0001	True	0.95634
512x1	tanh	sgd	100.0	adaptive	0.1	True	0.94958
512x1	tanh	adam	100.0	adaptive	0.1	True	0.92664
512x1	tanh	lbfgs	100.0	adaptive	0.1	True	0.96554
512x1	tanh	sgd	100.0	adaptive	0.01	True	0.94709
512x1	tanh	adam	100.0	adaptive	0.01	True	0.95412
512x1	tanh	lbfgs	100.0	adaptive	0.01	True	0.96554
512x1	tanh	sgd	100.0	adaptive	0.001	True	0.94265
512x1	tanh	adam	100.0	adaptive	0.001	True	0.9334
512x1	tanh	lbfgs	100.0	adaptive	0.001	True	0.96554
512x1	tanh	sgd	100.0	adaptive	0.0001	True	0.77981
512x1	tanh	adam	100.0	adaptive	0.0001	True	0.83023
512x1	tanh	lbfgs	100.0	adaptive	0.0001	True	0.96554
512x1	tanh	sgd	100.0	invscaling	0.1	True	0.94704
512x1	tanh	adam	100.0	invscaling	0.1	True	0.93325
512x1	tanh	lbfgs	100.0	invscaling	0.1	True	0.96554
512x1	tanh	sgd	100.0	invscaling	0.01	True	0.90137
512x1	tanh	adam	100.0	invscaling	0.01	True	0.94968
512x1	tanh	lbfgs	100.0	invscaling	0.01	True	0.96554
512x1	tanh	sgd	100.0	invscaling	0.001	True	0.60137
512x1	tanh	adam	100.0	invscaling	0.001	True	0.92896
512x1	tanh	lbfgs	100.0	invscaling	0.001	True	0.96554
512x1	tanh	sgd	100.0	invscaling	0.0001	True	0.55518
512x1	tanh	adam	100.0	invscaling	0.0001	True	0.82801
512x1	tanh	lbfgs	100.0	invscaling	0.0001	True	0.96554
512x2	tanh	sgd	100.0	adaptive	0.1	True	0.9564
512x2	tanh	adam	100.0	adaptive	0.1	True	0.93124
512x2	tanh	lbfgs	100.0	adaptive	0.1	True	0.96321
512x2	tanh	sgd	100.0	adaptive	0.01	True	0.95867
512x2	tanh	adam	100.0	adaptive	0.01	True	0.94265
512x2	tanh	lbfgs	100.0	adaptive	0.01	True	0.96321
512x2	tanh	sgd	100.0	adaptive	0.001	True	0.92886
512x2	tanh	adam	100.0	adaptive	0.001	True	0.92437
512x2	tanh	lbfgs	100.0	adaptive	0.001	True	0.96321
512x2	tanh	sgd	100.0	adaptive	0.0001	True	0.86956
512x2	tanh	adam	100.0	adaptive	0.0001	True	0.84197
512x2	tanh	lbfgs	100.0	adaptive	0.0001	True	0.96321
512x2	tanh	sgd	100.0	invscaling	0.1	True	0.94725
512x2	tanh	adam	100.0	invscaling	0.1	True	0.91078
512x2	tanh	lbfgs	100.0	invscaling	0.1	True	0.96321
512x2	tanh	sgd	100.0	invscaling	0.01	True	0.92648
512x2	tanh	adam	100.0	invscaling	0.01	True	0.94715
512x2	tanh	lbfgs	100.0	invscaling	0.01	True	0.96321
512x2	tanh	sgd	100.0	invscaling	0.001	True	0.69498
512x2	tanh	adam	100.0	invscaling	0.001	True	0.94022
512x2	tanh	lbfgs	100.0	invscaling	0.001	True	0.96089
512x2	tanh	sgd	100.0	invscaling	0.0001	True	0.5528
512x2	tanh	adam	100.0	invscaling	0.0001	True	0.90127
512x2	tanh	lbfgs	100.0	invscaling	0.0001	True	0.96321
512x3	tanh	sgd	100.0	adaptive	0.1	True	0.94487
512x3	tanh	adam	100.0	adaptive	0.1	True	0.92204
512x3	tanh	lbfgs	100.0	adaptive	0.1	True	0.70719
512x3	tanh	sgd	100.0	adaptive	0.01	True	0.94027
512x3	tanh	adam	100.0	adaptive	0.01	True	0.93805
512x3	tanh	lbfgs	100.0	adaptive	0.01	True	0.73531
512x3	tanh	sgd	100.0	adaptive	0.001	True	0.92902
512x3	tanh	adam	100.0	adaptive	0.001	True	0.93573
512x3	tanh	lbfgs	100.0	adaptive	0.001	True	0.55592
512x3	tanh	sgd	100.0	adaptive	0.0001	True	0.8602
512x3	tanh	adam	100.0	adaptive	0.0001	True	0.90354
512x3	tanh	lbfgs	100.0	adaptive	0.0001	True	0.69228
512x3	tanh	sgd	100.0	invscaling	0.1	True	0.95174
512x3	tanh	adam	100.0	invscaling	0.1	True	0.92431
512x3	tanh	lbfgs	100.0	invscaling	0.1	True	0.61501
512x3	tanh	sgd	100.0	invscaling	0.01	True	0.92865
512x3	tanh	adam	100.0	invscaling	0.01	True	0.92421
512x3	tanh	lbfgs	100.0	invscaling	0.01	True	0.63858
512x3	tanh	sgd	100.0	invscaling	0.001	True	0.75486
512x3	tanh	adam	100.0	invscaling	0.001	True	0.93124
512x3	tanh	lbfgs	100.0	invscaling	0.001	True	0.74101
512x3	tanh	sgd	100.0	invscaling	0.0001	True	0.45603
512x3	tanh	adam	100.0	invscaling	0.0001	True	0.87616
512x3	tanh	lbfgs	100.0	invscaling	0.0001	True	0.63774
64x1	tanh	sgd	100.0	adaptive	0.1	False	0.94952
64x1	tanh	adam	100.0	adaptive	0.1	False	0.95407
64x1	tanh	lbfgs	100.0	adaptive	0.1	False	0.96554
64x1	tanh	sgd	100.0	adaptive	0.01	False	0.95185
64x1	tanh	adam	100.0	adaptive	0.01	False	0.94958
64x1	tanh	lbfgs	100.0	adaptive	0.01	False	0.96554
64x1	tanh	sgd	100.0	adaptive	0.001	False	0.94493
64x1	tanh	adam	100.0	adaptive	0.001	False	0.94725
64x1	tanh	lbfgs	100.0	adaptive	0.001	False	0.96554
64x1	tanh	sgd	100.0	adaptive	0.0001	False	0.95634
64x1	tanh	adam	100.0	adaptive	0.0001	False	0.94958
64x1	tanh	lbfgs	100.0	adaptive	0.0001	False	0.96554
64x1	tanh	sgd	100.0	invscaling	0.1	False	0.94038
64x1	tanh	adam	100.0	invscaling	0.1	False	0.95407
64x1	tanh	lbfgs	100.0	invscaling	0.1	False	0.96554
64x1	tanh	sgd	100.0	invscaling	0.01	False	0.95407
64x1	tanh	adam	100.0	invscaling	0.01	False	0.94725
64x1	tanh	lbfgs	100.0	invscaling	0.01	False	0.96554
64x1	tanh	sgd	100.0	invscaling	0.001	False	0.69915
64x1	tanh	adam	100.0	invscaling	0.001	False	0.95185
64x1	tanh	lbfgs	100.0	invscaling	0.001	False	0.96554
64x1	tanh	sgd	100.0	invscaling	0.0001	False	0.53631
64x1	tanh	adam	100.0	invscaling	0.0001	False	0.94958
64x1	tanh	lbfgs	100.0	invscaling	0.0001	False	0.96554
64x2	tanh	sgd	100.0	adaptive	0.1	False	0.51173
64x2	tanh	adam	100.0	adaptive	0.1	False	0.51173
64x2	tanh	lbfgs	100.0	adaptive	0.1	False	0.96554
64x2	tanh	sgd	100.0	adaptive	0.01	False	0.4908
64x2	tanh	adam	100.0	adaptive	0.01	False	0.51173
64x2	tanh	lbfgs	100.0	adaptive	0.01	False	0.96554
64x2	tanh	sgd	100.0	adaptive	0.001	False	0.47939
64x2	tanh	adam	100.0	adaptive	0.001	False	0.50011
64x2	tanh	lbfgs	100.0	adaptive	0.001	False	0.96554
64x2	tanh	sgd	100.0	adaptive	0.0001	False	0.86015
64x2	tanh	adam	100.0	adaptive	0.0001	False	0.47262
64x2	tanh	lbfgs	100.0	adaptive	0.0001	False	0.96554
64x2	tanh	sgd	100.0	invscaling	0.1	False	0.85798
64x2	tanh	adam	100.0	invscaling	0.1	False	0.51173
64x2	tanh	lbfgs	100.0	invscaling	0.1	False	0.96554
64x2	tanh	sgd	100.0	invscaling	0.01	False	0.9334
64x2	tanh	adam	100.0	invscaling	0.01	False	0.51173
64x2	tanh	lbfgs	100.0	invscaling	0.01	False	0.96554
64x2	tanh	sgd	100.0	invscaling	0.001	False	0.79329
64x2	tanh	adam	100.0	invscaling	0.001	False	0.48647
64x2	tanh	lbfgs	100.0	invscaling	0.001	False	0.96554
64x2	tanh	sgd	100.0	invscaling	0.0001	False	0.48383
64x2	tanh	adam	100.0	invscaling	0.0001	False	0.4981
64x2	tanh	lbfgs	100.0	invscaling	0.0001	False	0.96554
64x3	tanh	sgd	100.0	adaptive	0.1	False	0.51173
64x3	tanh	adam	100.0	adaptive	0.1	False	0.51173
64x3	tanh	lbfgs	100.0	adaptive	0.1	False	0.95634
64x3	tanh	sgd	100.0	adaptive	0.01	False	0.51173
64x3	tanh	adam	100.0	adaptive	0.01	False	0.51173
64x3	tanh	lbfgs	100.0	adaptive	0.01	False	0.95634
64x3	tanh	sgd	100.0	adaptive	0.001	False	0.4908
64x3	tanh	adam	100.0	adaptive	0.001	False	0.51173
64x3	tanh	lbfgs	100.0	adaptive	0.001	False	0.95634
64x3	tanh	sgd	100.0	adaptive	0.0001	False	0.51416
64x3	tanh	adam	100.0	adaptive	0.0001	False	0.50011
64x3	tanh	lbfgs	100.0	adaptive	0.0001	False	0.91216
64x3	tanh	sgd	100.0	invscaling	0.1	False	0.50222
64x3	tanh	adam	100.0	invscaling	0.1	False	0.51173
64x3	tanh	lbfgs	100.0	invscaling	0.1	False	0.95634
64x3	tanh	sgd	100.0	invscaling	0.01	False	0.93557
64x3	tanh	adam	100.0	invscaling	0.01	False	0.4908
64x3	tanh	lbfgs	100.0	invscaling	0.01	False	0.95634
64x3	tanh	sgd	100.0	invscaling	0.001	False	0.78895
64x3	tanh	adam	100.0	invscaling	0.001	False	0.4908
64x3	tanh	lbfgs	100.0	invscaling	0.001	False	0.95634
64x3	tanh	sgd	100.0	invscaling	0.0001	False	0.53679
64x3	tanh	adam	100.0	invscaling	0.0001	False	0.47019
64x3	tanh	lbfgs	100.0	invscaling	0.0001	False	0.91543
128x1	tanh	sgd	100.0	adaptive	0.1	False	0.94958
128x1	tanh	adam	100.0	adaptive	0.1	False	0.95407
128x1	tanh	lbfgs	100.0	adaptive	0.1	False	0.96554
128x1	tanh	sgd	100.0	adaptive	0.01	False	0.94958
128x1	tanh	adam	100.0	adaptive	0.01	False	0.94725
128x1	tanh	lbfgs	100.0	adaptive	0.01	False	0.96554
128x1	tanh	sgd	100.0	adaptive	0.001	False	0.94725
128x1	tanh	adam	100.0	adaptive	0.001	False	0.94958
128x1	tanh	lbfgs	100.0	adaptive	0.001	False	0.96554
128x1	tanh	sgd	100.0	adaptive	0.0001	False	0.94942
128x1	tanh	adam	100.0	adaptive	0.0001	False	0.94952
128x1	tanh	lbfgs	100.0	adaptive	0.0001	False	0.96554
128x1	tanh	sgd	100.0	invscaling	0.1	False	0.9518
128x1	tanh	adam	100.0	invscaling	0.1	False	0.9518
128x1	tanh	lbfgs	100.0	invscaling	0.1	False	0.96554
128x1	tanh	sgd	100.0	invscaling	0.01	False	0.95867
128x1	tanh	adam	100.0	invscaling	0.01	False	0.95407
128x1	tanh	lbfgs	100.0	invscaling	0.01	False	0.96554
128x1	tanh	sgd	100.0	invscaling	0.001	False	0.78885
128x1	tanh	adam	100.0	invscaling	0.001	False	0.94952
128x1	tanh	lbfgs	100.0	invscaling	0.001	False	0.96554
128x1	tanh	sgd	100.0	invscaling	0.0001	False	0.50909
128x1	tanh	adam	100.0	invscaling	0.0001	False	0.94725
128x1	tanh	lbfgs	100.0	invscaling	0.0001	False	0.96554
128x2	tanh	sgd	100.0	adaptive	0.1	False	0.51173
128x2	tanh	adam	100.0	adaptive	0.1	False	0.51173
128x2	tanh	lbfgs	100.0	adaptive	0.1	False	0.96321
128x2	tanh	sgd	100.0	adaptive	0.01	False	0.4981
128x2	tanh	adam	100.0	adaptive	0.01	False	0.51173
128x2	tanh	lbfgs	100.0	adaptive	0.01	False	0.96554
128x2	tanh	sgd	100.0	adaptive	0.001	False	0.51173
128x2	tanh	adam	100.0	adaptive	0.001	False	0.48383
128x2	tanh	lbfgs	100.0	adaptive	0.001	False	0.96321
128x2	tanh	sgd	100.0	adaptive	0.0001	False	0.86512
128x2	tanh	adam	100.0	adaptive	0.0001	False	0.46311
128x2	tanh	lbfgs	100.0	adaptive	0.0001	False	0.96321
128x2	tanh	sgd	100.0	invscaling	0.1	False	0.92415
128x2	tanh	adam	100.0	invscaling	0.1	False	0.51173
128x2	tanh	lbfgs	100.0	invscaling	0.1	False	0.96321
128x2	tanh	sgd	100.0	invscaling	0.01	False	0.93811
128x2	tanh	adam	100.0	invscaling	0.01	False	0.51173
128x2	tanh	lbfgs	100.0	invscaling	0.01	False	0.96321
128x2	tanh	sgd	100.0	invscaling	0.001	False	0.80745
128x2	tanh	adam	100.0	invscaling	0.001	False	0.50011
128x2	tanh	lbfgs	100.0	invscaling	0.001	False	0.96321
128x2	tanh	sgd	100.0	invscaling	0.0001	False	0.65391
128x2	tanh	adam	100.0	invscaling	0.0001	False	0.49101
128x2	tanh	lbfgs	100.0	invscaling	0.0001	False	0.96321
128x3	tanh	sgd	100.0	adaptive	0.1	False	0.51173
128x3	tanh	adam	100.0	adaptive	0.1	False	0.4908
128x3	tanh	lbfgs	100.0	adaptive	0.1	False	0.95634
128x3	tanh	sgd	100.0	adaptive	0.01	False	0.51173
128x3	tanh	adam	100.0	adaptive	0.01	False	0.51173
128x3	tanh	lbfgs	100.0	adaptive	0.01	False	0.95634
128x3	tanh	sgd	100.0	adaptive	0.001	False	0.4722
128x3	tanh	adam	100.0	adaptive	0.001	False	0.51173
128x3	tanh	lbfgs	100.0	adaptive	0.001	False	0.91543
128x3	tanh	sgd	100.0	adaptive	0.0001	False	0.48399
128x3	tanh	adam	100.0	adaptive	0.0001	False	0.4722
128x3	tanh	lbfgs	100.0	adaptive	0.0001	False	0.95634
128x3	tanh	sgd	100.0	invscaling	0.1	False	0.5685
128x3	tanh	adam	100.0	invscaling	0.1	False	0.51173
128x3	tanh	lbfgs	100.0	invscaling	0.1	False	0.9018
128x3	tanh	sgd	100.0	invscaling	0.01	False	0.94952
128x3	tanh	adam	100.0	invscaling	0.01	False	0.51173
128x3	tanh	lbfgs	100.0	invscaling	0.01	False	0.95634
128x3	tanh	sgd	100.0	invscaling	0.001	False	0.85772
128x3	tanh	adam	100.0	invscaling	0.001	False	0.50011
128x3	tanh	lbfgs	100.0	invscaling	0.001	False	0.91543
128x3	tanh	sgd	100.0	invscaling	0.0001	False	0.54138
128x3	tanh	adam	100.0	invscaling	0.0001	False	0.50011
128x3	tanh	lbfgs	100.0	invscaling	0.0001	False	0.95634
256x1	tanh	sgd	100.0	adaptive	0.1	False	0.94725
256x1	tanh	adam	100.0	adaptive	0.1	False	0.9473
256x1	tanh	lbfgs	100.0	adaptive	0.1	False	0.96554
256x1	tanh	sgd	100.0	adaptive	0.01	False	0.94725
256x1	tanh	adam	100.0	adaptive	0.01	False	0.94725
256x1	tanh	lbfgs	100.0	adaptive	0.01	False	0.96554
256x1	tanh	sgd	100.0	adaptive	0.001	False	0.94952
256x1	tanh	adam	100.0	adaptive	0.001	False	0.94958
256x1	tanh	lbfgs	100.0	adaptive	0.001	False	0.96554
256x1	tanh	sgd	100.0	adaptive	0.0001	False	0.95407
256x1	tanh	adam	100.0	adaptive	0.0001	False	0.95185
256x1	tanh	lbfgs	100.0	adaptive	0.0001	False	0.96554
256x1	tanh	sgd	100.0	invscaling	0.1	False	0.95862
256x1	tanh	adam	100.0	invscaling	0.1	False	0.9564
256x1	tanh	lbfgs	100.0	invscaling	0.1	False	0.96554
256x1	tanh	sgd	100.0	invscaling	0.01	False	0.95185
256x1	tanh	adam	100.0	invscaling	0.01	False	0.94958
256x1	tanh	lbfgs	100.0	invscaling	0.01	False	0.96554
256x1	tanh	sgd	100.0	invscaling	0.001	False	0.8278
256x1	tanh	adam	100.0	invscaling	0.001	False	0.94952
256x1	tanh	lbfgs	100.0	invscaling	0.001	False	0.96554
256x1	tanh	sgd	100.0	invscaling	0.0001	False	0.49847
256x1	tanh	adam	100.0	invscaling	0.0001	False	0.95185
256x1	tanh	lbfgs	100.0	invscaling	0.0001	False	0.96554
256x2	tanh	sgd	100.0	adaptive	0.1	False	0.51173
256x2	tanh	adam	100.0	adaptive	0.1	False	0.51173
256x2	tanh	lbfgs	100.0	adaptive	0.1	False	0.96321
256x2	tanh	sgd	100.0	adaptive	0.01	False	0.51173
256x2	tanh	adam	100.0	adaptive	0.01	False	0.51173
256x2	tanh	lbfgs	100.0	adaptive	0.01	False	0.96554
256x2	tanh	sgd	100.0	adaptive	0.001	False	0.51173
256x2	tanh	adam	100.0	adaptive	0.001	False	0.50476
256x2	tanh	lbfgs	100.0	adaptive	0.001	False	0.96321
256x2	tanh	sgd	100.0	adaptive	0.0001	False	0.89006
256x2	tanh	adam	100.0	adaptive	0.0001	False	0.49556
256x2	tanh	lbfgs	100.0	adaptive	0.0001	False	0.96321
256x2	tanh	sgd	100.0	invscaling	0.1	False	0.94027
256x2	tanh	adam	100.0	invscaling	0.1	False	0.51173
256x2	tanh	lbfgs	100.0	invscaling	0.1	False	0.96321
256x2	tanh	sgd	100.0	invscaling	0.01	False	0.9564
256x2	tanh	adam	100.0	invscaling	0.01	False	0.4908
256x2	tanh	lbfgs	100.0	invscaling	0.01	False	0.96321
256x2	tanh	sgd	100.0	invscaling	0.001	False	0.88784
256x2	tanh	adam	100.0	invscaling	0.001	False	0.51173
256x2	tanh	lbfgs	100.0	invscaling	0.001	False	0.96321
256x2	tanh	sgd	100.0	invscaling	0.0001	False	0.70655
256x2	tanh	adam	100.0	invscaling	0.0001	False	0.47717
256x2	tanh	lbfgs	100.0	invscaling	0.0001	False	0.96321
256x3	tanh	sgd	100.0	adaptive	0.1	False	0.51173
256x3	tanh	adam	100.0	adaptive	0.1	False	0.49556
256x3	tanh	lbfgs	100.0	adaptive	0.1	False	0.95634
256x3	tanh	sgd	100.0	adaptive	0.01	False	0.51173
256x3	tanh	adam	100.0	adaptive	0.01	False	0.51173
256x3	tanh	lbfgs	100.0	adaptive	0.01	False	0.85307
256x3	tanh	sgd	100.0	adaptive	0.001	False	0.47717
256x3	tanh	adam	100.0	adaptive	0.001	False	0.51173
256x3	tanh	lbfgs	100.0	adaptive	0.001	False	0.87125
256x3	tanh	sgd	100.0	adaptive	0.0001	False	0.4981
256x3	tanh	adam	100.0	adaptive	0.0001	False	0.45645
256x3	tanh	lbfgs	100.0	adaptive	0.0001	False	0.8667
256x3	tanh	sgd	100.0	invscaling	0.1	False	0.65772
256x3	tanh	adam	100.0	invscaling	0.1	False	0.48647
256x3	tanh	lbfgs	100.0	invscaling	0.1	False	0.81586
256x3	tanh	sgd	100.0	invscaling	0.01	False	0.9472
256x3	tanh	adam	100.0	invscaling	0.01	False	0.51173
256x3	tanh	lbfgs	100.0	invscaling	0.01	False	0.91913
256x3	tanh	sgd	100.0	invscaling	0.001	False	0.91068
256x3	tanh	adam	100.0	invscaling	0.001	False	0.51173
256x3	tanh	lbfgs	100.0	invscaling	0.001	False	0.87125
256x3	tanh	sgd	100.0	invscaling	0.0001	False	0.61934
256x3	tanh	adam	100.0	invscaling	0.0001	False	0.48171
256x3	tanh	lbfgs	100.0	invscaling	0.0001	False	0.87125
321x1	tanh	sgd	100.0	adaptive	0.1	False	0.94725
321x1	tanh	adam	100.0	adaptive	0.1	False	0.9472
321x1	tanh	lbfgs	100.0	adaptive	0.1	False	0.96554
321x1	tanh	sgd	100.0	adaptive	0.01	False	0.94725
321x1	tanh	adam	100.0	adaptive	0.01	False	0.94952
321x1	tanh	lbfgs	100.0	adaptive	0.01	False	0.96554
321x1	tanh	sgd	100.0	adaptive	0.001	False	0.95185
321x1	tanh	adam	100.0	adaptive	0.001	False	0.94725
321x1	tanh	lbfgs	100.0	adaptive	0.001	False	0.96554
321x1	tanh	sgd	100.0	adaptive	0.0001	False	0.95412
321x1	tanh	adam	100.0	adaptive	0.0001	False	0.94958
321x1	tanh	lbfgs	100.0	adaptive	0.0001	False	0.96554
321x1	tanh	sgd	100.0	invscaling	0.1	False	0.95412
321x1	tanh	adam	100.0	invscaling	0.1	False	0.9518
321x1	tanh	lbfgs	100.0	invscaling	0.1	False	0.96554
321x1	tanh	sgd	100.0	invscaling	0.01	False	0.95402
321x1	tanh	adam	100.0	invscaling	0.01	False	0.9518
321x1	tanh	lbfgs	100.0	invscaling	0.01	False	0.96554
321x1	tanh	sgd	100.0	invscaling	0.001	False	0.87167
321x1	tanh	adam	100.0	invscaling	0.001	False	0.94725
321x1	tanh	lbfgs	100.0	invscaling	0.001	False	0.96554
321x1	tanh	sgd	100.0	invscaling	0.0001	False	0.50011
321x1	tanh	adam	100.0	invscaling	0.0001	False	0.94958
321x1	tanh	lbfgs	100.0	invscaling	0.0001	False	0.96554
321x2	tanh	sgd	100.0	adaptive	0.1	False	0.51173
321x2	tanh	adam	100.0	adaptive	0.1	False	0.53446
321x2	tanh	lbfgs	100.0	adaptive	0.1	False	0.96321
321x2	tanh	sgd	100.0	adaptive	0.01	False	0.4981
321x2	tanh	adam	100.0	adaptive	0.01	False	0.51173
321x2	tanh	lbfgs	100.0	adaptive	0.01	False	0.96321
321x2	tanh	sgd	100.0	adaptive	0.001	False	0.4908
321x2	tanh	adam	100.0	adaptive	0.001	False	0.4981
321x2	tanh	lbfgs	100.0	adaptive	0.001	False	0.96321
321x2	tanh	sgd	100.0	adaptive	0.0001	False	0.88562
321x2	tanh	adam	100.0	adaptive	0.0001	False	0.49112
321x2	tanh	lbfgs	100.0	adaptive	0.0001	False	0.96321
321x2	tanh	sgd	100.0	invscaling	0.1	False	0.94942
321x2	tanh	adam	100.0	invscaling	0.1	False	0.51173
321x2	tanh	lbfgs	100.0	invscaling	0.1	False	0.96321
321x2	tanh	sgd	100.0	invscaling	0.01	False	0.95634
321x2	tanh	adam	100.0	invscaling	0.01	False	0.51173
321x2	tanh	lbfgs	100.0	invscaling	0.01	False	0.96321
321x2	tanh	sgd	100.0	invscaling	0.001	False	0.90375
321x2	tanh	adam	100.0	invscaling	0.001	False	0.4908
321x2	tanh	lbfgs	100.0	invscaling	0.001	False	0.96321
321x2	tanh	sgd	100.0	invscaling	0.0001	False	0.57532
321x2	tanh	adam	100.0	invscaling	0.0001	False	0.4611
321x2	tanh	lbfgs	100.0	invscaling	0.0001	False	0.96089
321x3	tanh	sgd	100.0	adaptive	0.1	False	0.51173
321x3	tanh	adam	100.0	adaptive	0.1	False	0.53235
321x3	tanh	lbfgs	100.0	adaptive	0.1	False	0.95634
321x3	tanh	sgd	100.0	adaptive	0.01	False	0.4908
321x3	tanh	adam	100.0	adaptive	0.01	False	0.51173
321x3	tanh	lbfgs	100.0	adaptive	0.01	False	0.85634
321x3	tanh	sgd	100.0	adaptive	0.001	False	0.51173
321x3	tanh	adam	100.0	adaptive	0.001	False	0.50011
321x3	tanh	lbfgs	100.0	adaptive	0.001	False	0.89725
321x3	tanh	sgd	100.0	adaptive	0.0001	False	0.50719
321x3	tanh	adam	100.0	adaptive	0.0001	False	0.4908
321x3	tanh	lbfgs	100.0	adaptive	0.0001	False	0.83277
